id,quell_id,name,katastralgemeinde,beschreibung,detail_url,strasse_wikidata_id,strasse_wikidata_url,benannt_nach,person_wikidata_id,weitere_person_wikidata_ids,person_wikidata_url,person_name,person_geschlecht,person_beruf,person_geburtsdatum,person_sterbedatum
strasse_2802,2802,Seiderstraße,Pichling,Von der Oidener Straße bei der Bahnhaltestelle Pichling etwa in ostsüdöstlicher Richtung parallel zur Westbahn bis zur Stadtgrenze mit Asten verlaufend. Benannt 1958 nach der einheimischen Fischart.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2802,,,,,,,,,,,
strasse_2803,2803,Seilerstätte,Linz,"Nach dem Objekt Rudigierstraße 9 etwa in südsüdöstlicher bzw. südlicher Richtung zur Langgasse verlaufend. Benannt 1869 nach dort einst wohnenden, das Seilergewerbe ausübenden Handwerkern. - Vorher Seilerstatt und Geisterburg nach dem hier bis 1785 gelegenen Barbarafriedhof.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2803,,,,,,,,,,,
strasse_2806,2806,Seiseneggergang,Waldegg,"Nach dem Objekt Stadlerstraße 26 in nördlicher Richtung verlaufende Sackgasse. Benannt 1940 nach der Dichterin Katharina Regina von Greiffenberg, einem geborenen Freifräulein von Seysenegg (1633-1694).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2806,,,Katharina Regina von Greiffenberg,Q86578,,https://www.wikidata.org/wiki/Q86578,Catharina Regina von Greiffenberg,female,poet,1633-09-07,1694-04-10
strasse_2807,2807,Semmelweisstraße,Lustenau,"Vor dem Objekt Darrgutstraße 13 vorerst etwa in nordöstlicher, dann in nordwestlicher Richtung verlaufende Sackgasse. Benannt 1947 nach dem Entdecker des Kindbettfiebers und Begründers der Antiseptik Ignaz Philipp Semmelweis (1818-1865).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2807,,,Ignaz Philipp Semmelweis,Q59736,,https://www.wikidata.org/wiki/Q59736,Ignaz Semmelweis,male,physician,1818-07-01,1865-08-13
strasse_2808,2808,Senefelderstraße,Kleinmünchen,Vor dem Objekt Hausleitnerweg 23 etwa in südöstlicher Richtung zur Schwindstraße verlaufend. Benannt 1932 nach dem Erfinder des Steindrucks Alois Senefelder (1771-1834).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2808,,,Alois Senefelder,Q161048,,https://www.wikidata.org/wiki/Q161048,Alois Senefelder,male,inventor,1771-11-06,1834-02-26
strasse_2809,2809,Sennweg,Ebelsberg,Vom Beuttlerweg über den Wambach zur Lenkstraße verlaufend und deren von Nordnordwesten nach Südsüdosten verlaufenden Ast miteinbeziehend. Benannt 1997 nach dem Gemeinderat Oberst Peter Senn (1935-1990).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2809,,,Peter Senn,,,,,,,,
strasse_2810,2810,Seppengutweg,Ufer,Nach dem Objekt Traundorfer Straße 126 etwa in südsüdöstlicher Richtung verlaufende Sackgasse. Benannt 1955 nach dem gleichnamigen Bauerngut.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2810,,,,,,,,,,,
strasse_2812,2812,Severinusweg,Lustenau,Vor dem Objekt Am Fünfundzwanziger Turm 7 etwa in südöstlicher Richtung verlaufende Sackgasse. Benannt 1946 nach der in der Nähe liegenden (alten) Severinuskirche.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2812,,,,,,,,,,,
strasse_2815,2815,Siedlerstraße,Katzbach,Nach dem Objekt Sonnbergerstraße 6 etwa in nordöstlicher Richtung verlaufende Sackgasse. Benannt 1939 zu Ehren der Linzer Siedlerbewegung.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2815,,,,,,,,,,,
strasse_2816,2816,Siemensstraße,Kleinmünchen,Vor dem Objekt Salzburger Straße 253 etwa in südsüdöstlicher Richtung zur Neubauzeile verlaufend. Benannt 1942 nach dem deutschen Physiker und Konstrukteur Werner von Siemens (1816-1892).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2816,,,Werner von Siemens,Q58577,,https://www.wikidata.org/wiki/Q58577,Werner von Siemens,male,entrepreneur,1816-12-13,1892-12-06
strasse_3475,3475,Simon-Wiesenthal-Platz,Linz,"Platz unmittelbar vor der Frontseite des Nordico-Gebäudes, begrenzt von der Dametzstraße im Westen, der Bethlehemstraße im Süden und dem Nordico im Osten. Benannt 2022 nach dem Gründer der Jüdischen Historischen Dokumentation.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3475,,,Simon Wiesenthal,Q49086,,https://www.wikidata.org/wiki/Q49086,Simon Wiesenthal,male,Nazis hunter,1908-12-31,2005-09-20
strasse_2817,2817,Simonystraße,Kleinmünchen,Nach dem Objekt Wiener Straße 398 etwa in westsüdwestlicher Richtung zur Schickmayrstraße verlaufend. Benannt 1945 nach dem Geographen und Erforscher des Dachsteinmassivs Friedrich Simony (1813-1896). - Ab 1942 Pliemstraße nach dem beim nationalsozialistischen Putsch am 25. Juli 1934 ums Leben gekommenen Hugo Pliem.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2817,,,Friedrich Simony,Q1462269,,https://www.wikidata.org/wiki/Q1462269,Friedrich Simony,male,geographer,1813-11-30,1896-07-20
strasse_2818,2818,Sintstraße,Lustenau,"Vor dem Objekt Schiffbaustraße 10 etwa in südöstlicher Richtung verlaufende Sackgasse. Benannt 1928 nach dem Linzer Bürger Christian Sint, der 1672 auf der Spitalwiese im Wörth mit der Wollzeugfabrik, die 1969 abgebrochen wurde, die erste Textilmanufaktur in Österreich schuf.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2818,,,Christian Sint,,,,,,,,
strasse_3411,3411,Siriusweg,Ufer,Von der Neufelderstraße bogenförmig nach Norden verlaufend. Benannt 2002 nach dem Fixstern Sirius.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3411,,,,,,,,,,,
strasse_2819,2819,Sombartstraße,Katzbach,"Beim Objekt Altenberger Straße 35 vorerst etwa in nordwestlicher, dann in westlicher Richtung verlaufende Sackgasse. Benannt 1962 nach dem deutschen Wirtschaftswissenschafter und Soziologen Werner Sombart (1863-1941).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2819,,,Werner Sombart,Q58031,,https://www.wikidata.org/wiki/Q58031,Werner Sombart,male,economist,1863-01-19,1941-05-18
strasse_2820,2820,Sommerstraße,Kleinmünchen,"Nach dem Objekt Denkstraße 9 vorerst etwa in südlicher, dann in südsüdöstlicher Richtung zur Zeppelinstraße verlaufend und vor dem Objekt Zeppelinstraße 15 etwa in südsüdöstlicher Richtung zur Dauphinestraße weiterführend. Benannt 1929 nach der Flurbezeichnung Sommerwinkl.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2820,,,,,,,,,,,
strasse_2821,2821,Sonnbergerstraße,Katzbach,Nach dem Objekt Freistädter Straße 205 etwa in nordnordwestlicher Richtung zur Linzer Straße verlaufend. Benannt 1939 nach dem Bürgermeister (1891-1896) der damals selbstständigen Gemeinde St. Magdalena Johann Sonnberger.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2821,,,Johann Sonnberger,,,,,,,,
strasse_2822,2822,Sonnenpromenade,Waldegg,"Beim Objekt Edelweißberg 18 vorerst etwa in südsüdöstlicher, dann in östlicher Richtung am Westhang des Freinbergs zur Freinbergstraße verlaufend. Benannt 1954 nach der sonnigen Lage dieser Straße.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2822,,,,,,,,,,,
strasse_2823,2823,Sonnensteinstraße,Urfahr,Gegenüber dem Objekt Jahnstraße 5 etwa in ostnordöstlicher Richtung verlaufende Sackgasse. Benannt 1903 nach dem Kreishauptmann des Mühlviertels Josef Zächer Ritter von Sonnenstein (1758-1820).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2823,,,Josef Zächer Ritter von Sonnenstein,,,,,,,,
strasse_2824,2824,Sophiengutstraße,"Waldegg, Linz","Vor dem Objekt Waldeggstraße 52 vorerst etwa in nordwestlicher, dann in westnordwestlicher Richtung zum Straßenzug Froschberg verlaufend. Benannt 1905 nach dem gleichnamigen Bauerngut.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2824,,,,,,,,,,,
strasse_2825,2825,Spallerhofstraße,Waldegg,"Nach dem Objekt Glimpfingerstraße 60 etwa in nordnordwestlicher Richtung zur Muldenstraße verlaufend. Benannt 1940 nach dem Bauerngut Spallerhof, früher als Oberspallergut bezeichnet.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2825,,,,,,,,,,,
strasse_2827,2827,Sparkassenplatz,Urfahr,"Zwischen Freistädter Straße, Wildbergstraße und Nestroystraße. Benannt 1972 für die Verdienste, die sich die Allgemeine Sparkasse um die Stadt Linz erworben hat.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2827,,,,,,,,,,,
strasse_2828,2828,Spaunstraße,Kleinmünchen,Nach dem Objekt Kremplstraße 8 etwa in südwestlicher Richtung zur Müller-Guttenbrunn-Straße verlaufend. Benannt 1929 nach dem ständischen Syndikus und Mitbegründer des Oberösterreichischen Musealvereines Anton Ritter von Spaun (1790-1849).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2828,,,Anton Ritter von Spaun,Q596448,,https://www.wikidata.org/wiki/Q596448,Anton von Spaun,male,jurist,1790-05-31,1849-06-26
strasse_2829,2829,Spazenhofstraße,Pöstlingberg,"Nach dem Objekt Spazgasse 4 vorerst etwa in westlicher und nach einem Bogen in ostsüdöstlicher Richtung zur Berggasse verlaufend. Benannt 1952 nach dem gleichnamigen Hof, der eine Zeitlang im Besitz der Linzer Steinmetzfamilie Spaz war.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2829,,,,,,,,,,,
strasse_2830,2830,Spazgasse,"Pöstlingberg, Urfahr","Nach dem Objekt Hagenstraße 29 vorerst etwa in südlicher, dann in südöstlicher Richtung zur Berggasse verlaufend. Benannt 1926 nach der Linzer Steinmetzfamilie Spaz (auch Spazzio oder Spätz), deren Mitglieder Marco, Johann und Peter im 17. Jahrhundert als Bildhauer und Steinmetze in oberösterreichischen Klöstern und im Linzer Landhaus tätig waren.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2830,,,,,,,,,,,
strasse_2831,2831,Spechtweg,Posch,Vom Zeisigweg parallel zum Elsternweg etwa in westlicher Richtung verlaufende Sackgasse. Benannt 1990 nach einer heimischen Vogelart.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2831,,,,,,,,,,,
strasse_2832,2832,Sperberweg,Posch,"Nach dem Objekt Schwaigaustraße 51 vorerst in nördlicher, dann in westlicher Richtung verlaufende Sackgasse. Benannt 1958 nach der einheimischen Vogelart.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2832,,,,,,,,,,,
strasse_2833,2833,Sperlstraße,Katzbach,"Vor dem Objekt Johann-Wilhelm-Klein-Straße 51 etwa in westnordwestlicher Richtung verlaufende Sackgasse. Benannt 1971 nach dem Rechtsgelehrten, Erzähler und Romanschriftsteller Hans Sperl (1861-1959).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2833,,,Hans Sperl,Q22675678,,https://www.wikidata.org/wiki/Q22675678,Hans Sperl,male,poet lawyer,1861-11-13,1959-03-03
strasse_2834,2834,Spindelbaumweg,Kleinmünchen,"Nach dem Objekt Neubauzeile 89 etwa in südöstlicher Richtung verlaufende Sackgasse. Benannt 1958 nach dem Spindel- oder Spillbaum, dessen Holz für die Spindeln an den Spinnrädern verwendet wurde.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2834,,,,,,,,,,,
strasse_2835,2835,Spinnereistraße,Kleinmünchen,Gegenüber dem Objekt Wiener Straße 414 etwa in ostnordöstlicher bzw. nordöstlicher Richtung zur Lunzerstraße verlaufend. Benannt 1929 nach der Kleinmünchner Aktienspinnerei (heute Linz Textil AG).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2835,,,,,,,,,,,
strasse_2837,2837,Spittelwiese,Linz,Nach dem Objekt Landstraße 22 etwa in westsüdwestlicher Richtung zur Herrenstraße verlaufend. Altbenannt nach der im 16. Jahrhundert zum Bürgerspital gehörigen Wiese.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2837,Q106686179,https://www.wikidata.org/wiki/Q106686179,,,,,,,,,
strasse_2840,2840,Spitzweg,Katzbach,"Vor dem Objekt Freistädter Straße 299 etwa in nordnordwestlicher Richtung zum Niedermayrweg verlaufend. Benannt 1998 nach dem Gründer der Firma Spitz, Salomon Spitz (1828-1918).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2840,,,Salomon Spitz,,,,,,,,
strasse_2938,2938,Stadlbauerstraße,Urfahr,Nach dem Objekt Kaarstraße 8 etwa in nordnordwestlicher Richtung zur Jägerstraße verlaufend. Benannt 1888 nach dem Gastwirt und Urfahrer Bürgermeister Leopold Stadlbauer (1821-1886).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2938,,,Leopold Stadlbauer,,,,,,,,
strasse_2940,2940,Stadlerstraße,Waldegg,"Vor dem Mörikeweg als Sackgasse beginnend, vorerst etwa in nordnordwestlicher, dann in westlicher und südwestlicher Richtung zur Landwiedstraße verlaufend. Benannt 1945 nach dem Tischlermeister Josef Stadler 1908-1945, 1944 von der Gestapo verhaftet und vermutlich im KZ Mauthausen umgekommen. - 1941 Boelckestraße nach dem Kampfflieger des 1. Weltkrieges Oswald Boelcke 1891-1916.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2940,,,Josef Stadler,,,,,,,,
strasse_2942,2942,Stahlstraße,St. Peter,Von der Aigengutstraße zur Werkseinfahrt 1 der voestalpine etwa in südsüdwestlicher Richtung verlaufende und in südwestliche Richtung umbiegende ehemalige Werkshauptstraße. Benannt 1995.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2942,,,,,,,,,,,
strasse_2943,2943,Stanglhofweg,Waldegg,"Nach dem Objekt Roseggerstraße 47 vorerst etwa in südöstlicher, dann in südsüdwestlicher und westlicher Richtung zur Roseggerstraße zurückführend. Benannt 1979 nach dem gleichnamigen Bauerngut.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2943,,,,,,,,,,,
strasse_2944,2944,Starenweg,Pichling,Nach dem Objekt Oidener Straße 46 etwa in südlicher Richtung verlaufende Sackgasse. Benannt 1967 nach der einheimischen Vogelart.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2944,,,,,,,,,,,
strasse_2946,2946,Starhembergstraße,Linz,Nach dem Objekt Mozartstraße 44 etwa in südsüdöstlicher Richtung verlaufende Sackgasse. Benannt 1869 nach dem oberösterreichischen Adelsgeschlecht der Fürsten von Starhemberg.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2946,,,,,,,,,,,
strasse_2947,2947,Statznergutweg,Katzbach,Gegenüber dem Objekt Katzbachweg 12 etwa in nördlicher Richtung zum Statznergut verlaufende Sackgasse. Benannt 1958 nach diesem Bauerngut.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2947,,,,,,,,,,,
strasse_2948,2948,Stechergasse,Waldegg,"Nach dem Objekt Ramsauerstraße 56 vorerst in westlicher, dann in südlicher und südwestlicher Richtung zur Landwiedstraße verlaufend. Benannt 1957 nach dem in Linz tätigen Maler Franz Stecher (1814-1853).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2948,,,Franz Stecher,Q15428464,,https://www.wikidata.org/wiki/Q15428464,Franz Anton Stecher,male,painter,1814-08-16,1853-08-19
strasse_2949,2949,Stefan-Demuth-Weg,Kleinmünchen,Von der Kreiskystraße etwa in südwestlicher Richtung zur Auwiesenstraße (Nebenfahrbahn) verlaufend. Benannt 1992 nach dem sozialistischen Landeshauptmann-Stellvertreter Stefan Demuth (1912-1988).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2949,,,Stefan Demuth,Q2336144,,https://www.wikidata.org/wiki/Q2336144,Stefan Demuth,male,politician,1912-05-05,1988-02-23
strasse_2950,2950,Stefan-Fechter-Weg,Linz,"Nach dem Objekt Lederergasse 19 vorerst etwa in nordnordwestlicher, dann in westsüdwestlicher Richtung verlaufende Sackgasse. Benannt 1988 nach Vizebürgermeister Stefan Fechter (1919-1969).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2950,,,Stefan Fechter,,,,,,,,
strasse_2952,2952,Steinackerweg,Kleinmünchen,"Von der Landwiedstraße vorerst etwa in östlicher, dann in südöstlicher, nordöstlicher und nordnordwestlicher Richtung verlaufende Sackgasse. Benannt 1958 nach dem Führer der Volksdeutschen Ungarns Edmund Steinacker (1839-1927).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2952,,,Edmund Steinacker,Q1286870,,https://www.wikidata.org/wiki/Q1286870,Edmund Steinacker,male,politician,1838-08-23,1929-03-19
strasse_2953,2953,Steinbauerstraße,Urfahr,Nach dem Objekt Wischerstraße 22 etwa in nordnordwestlicher Richtung zur Petrinumstraße verlaufend. Benannt 1926 nach dem Urfahrer Bürgermeister Josef Steinbauer (1796-1869).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2953,,,Josef Steinbauer,,,,,,,,
strasse_2954,2954,Steingasse,Linz,Nach dem Objekt Herrenstraße 12 etwa in westsüdwestlicher Richtung zur Kapuzinerstraße verlaufend. Altbenannt (nach Chroniknachrichten 1718 eröffnet). - 1730 Kapuzinergasse. 1781 Kapuziner oder Nußbaumgasse. 1800 Nußbaum- oder Steingasse.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2954,,,,,,,,,,,
strasse_2957,2957,Stelzerstraße,Linz,"Nach dem Objekt Gruberstraße 33 vorerst etwa in östlicher, dann in ostnordöstlicher Richtung zur Holzstraße verlaufend. Benannt 1940 nach dem aus Linz gebürtigen Schauspieler Sebastian Stelzer (1849-1892).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2957,,,Sebastian Stelzer,Q55675200,,https://www.wikidata.org/wiki/Q55675200,Sebastian Stelzer,male,actor,1849-11-26,1892-03-31
strasse_2958,2958,Stelzhamerstraße,Linz,Nach dem Objekt Landstraße 86 etwa in westsüdwestlicher Richtung zur Volksgartenstraße verlaufend. Benannt 1874 nach dem oberösterreichischen Mundartdichter Franz Stelzhamer (1802-1874).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2958,,,Franz Stelzhamer,Q45580,,https://www.wikidata.org/wiki/Q45580,Franz Stelzhamer,male,writer,1802-11-29,1874-07-14
strasse_3478,3478,Sterneggstraße,Kleinmünchen,"Nach dem Objekt Wegscheider Straße 52 etwa in ostnordöstlicher Richtung zur Pyhrnbahn und dann nach Norden zur Schererstraße verlaufend. Benannt 2023 nach Ernestine von Sternegg (1711–1762), Gründerin des Linzer Elisabethinenklosters. 1956-2023 Gföllnerstraße nach dem Linzer Bischof Johannes Maria Gföllner (1867-1941).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3478,,,Ernestine von Sternegg,Q94991958,,https://www.wikidata.org/wiki/Q94991958,Maria Ernestine von Sternegg,female,monastery founder,1711-07-21,1762-04-29
strasse_2961,2961,Sternwarteweg,Waldegg,"Von der Leondinger Straße gegenüber der Einmündung der Ziegeleistraße vorerst etwa in westlicher, dann in nordwestlicher Richtung verlaufende Sackgasse. Benannt 1984 nach der von der Astronomischen Gemeinschaft Johannes Kepler errichteten Volkssternwarte.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2961,,,,,,,,,,,
strasse_2962,2962,Steyregger Weg,Lustenau,Vom Ende der St.-Peter-Straße etwa in östlicher Richtung verlaufende Sackgasse (ursprünglich zur Steyregger Eisenbahnbrücke verlaufend). Benannt 1954 als Richtungsbezeichnung nach der Stadt Steyregg.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2962,,,,,,,,,,,
